,Unnamed: 0,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Transaction Date,Month,Month_num,Year,Location_Takeaway,Payment Method_Credit Card,Payment Method_Digital Wallet,Spent Per Item,Total_Item_Revenue_x,Total_Item_Revenue_y,Total_Item_Revenue
188,624,TXN_3481470,Salad,4.0,5.0,20.0,2023-12-24,2023-12-01,12,2023,False,True,False,5.0,6360.0,6360.0,6360.0
189,626,TXN_3469469,Cookie,1.0,1.0,1.0,2023-10-25,2023-10-01,10,2023,False,False,True,1.0,1163.0,1163.0,1163.0
190,632,TXN_4998786,Cake,5.0,3.0,15.0,2023-10-25,2023-10-01,10,2023,True,True,False,3.0,3519.0,3519.0,3519.0
191,635,TXN_2126408,Cookie,3.0,1.0,3.0,2023-10-19,2023-10-01,10,2023,True,False,False,1.0,1163.0,1163.0,1163.0
192,637,TXN_8958593,Juice,5.0,3.0,15.0,2023-07-08,2023-07-01,7,2023,False,False,True,3.0,3735.0,3735.0,3735.0
193,638,TXN_2383598,Sandwich,2.0,4.0,8.0,2023-09-19,2023-09-01,9,2023,False,False,True,4.0,4772.0,4772.0,4772.0
194,639,TXN_2211685,Smoothie,1.0,4.0,4.0,2023-06-06,2023-06-01,6,2023,False,True,False,4.0,4088.0,4088.0,4088.0
195,644,TXN_5933480,Sandwich,3.0,4.0,12.0,2023-09-04,2023-09-01,9,2023,False,False,True,4.0,4772.0,4772.0,4772.0
196,650,TXN_5447508,Sandwich,3.0,4.0,12.0,2023-06-28,2023-06-01,6,2023,True,False,True,4.0,4772.0,4772.0,4772.0
197,651,TXN_5686113,Sandwich,5.0,4.0,20.0,2023-09-09,2023-09-01,9,2023,False,False,True,4.0,4772.0,4772.0,4772.0
198,655,TXN_3397609,Smoothie,2.0,4.0,8.0,2023-07-22,2023-07-01,7,2023,False,False,True,4.0,4088.0,4088.0,4088.0
199,656,TXN_9347203,Sandwich,5.0,4.0,20.0,2023-04-15,2023-04-01,4,2023,False,False,False,4.0,4772.0,4772.0,4772.0
200,658,TXN_3383926,Cake,3.0,3.0,9.0,2023-07-08,2023-07-01,7,2023,True,False,False,3.0,3519.0,3519.0,3519.0
201,659,TXN_6905718,Salad,5.0,5.0,25.0,2023-02-20,2023-02-01,2,2023,False,True,False,5.0,6360.0,6360.0,6360.0
202,662,TXN_7993951,Tea,2.0,1.5,3.0,2023-12-14,2023-12-01,12,2023,True,False,True,1.5,1726.5,1726.5,1726.5
203,666,TXN_9097641,Cake,4.0,3.0,12.0,2023-12-16,2023-12-01,12,2023,True,False,False,3.0,3519.0,3519.0,3519.0
204,668,TXN_8536115,Cake,1.0,3.0,3.0,2023-07-11,2023-07-01,7,2023,True,True,False,3.0,3519.0,3519.0,3519.0
205,670,TXN_2915281,Cookie,1.0,1.0,1.0,2023-07-01,2023-07-01,7,2023,False,False,True,1.0,1163.0,1163.0,1163.0
206,671,TXN_3468006,Smoothie,3.0,4.0,12.0,2023-07-28,2023-07-01,7,2023,True,True,False,4.0,4088.0,4088.0,4088.0
207,672,TXN_7604541,Juice,4.0,3.0,12.0,2023-04-16,2023-04-01,4,2023,False,True,False,3.0,3735.0,3735.0,3735.0
208,674,TXN_9238689,Cake,1.0,3.0,3.0,2023-03-09,2023-03-01,3,2023,False,False,True,3.0,3519.0,3519.0,3519.0
209,675,TXN_2601689,Salad,4.0,5.0,20.0,2023-01-14,2023-01-01,1,2023,True,False,True,5.0,6360.0,6360.0,6360.0
210,676,TXN_6428182,Cake,5.0,3.0,15.0,2023-11-10,2023-11-01,11,2023,False,False,False,3.0,3519.0,3519.0,3519.0
211,677,TXN_6830557,Coffee,3.0,2.0,6.0,2023-11-08,2023-11-01,11,2023,True,False,True,2.0,2242.0,2242.0,2242.0
212,678,TXN_6371264,Smoothie,5.0,4.0,20.0,2023-02-27,2023-02-01,2,2023,True,False,False,4.0,4088.0,4088.0,4088.0
213,680,TXN_9236713,Cookie,5.0,1.0,5.0,2023-09-13,2023-09-01,9,2023,False,False,False,1.0,1163.0,1163.0,1163.0
214,682,TXN_4690833,Cake,1.0,3.0,3.0,2023-05-23,2023-05-01,5,2023,True,False,False,3.0,3519.0,3519.0,3519.0
215,683,TXN_7946489,Juice,1.0,3.0,3.0,2023-09-11,2023-09-01,9,2023,True,False,False,3.0,3735.0,3735.0,3735.0
216,684,TXN_8661288,Salad,2.0,5.0,10.0,2023-01-27,2023-01-01,1,2023,True,False,True,5.0,6360.0,6360.0,6360.0
217,691,TXN_6111710,Salad,3.0,5.0,15.0,2023-06-18,2023-06-01,6,2023,False,True,False,5.0,6360.0,6360.0,6360.0
218,693,TXN_1773873,Salad,5.0,5.0,25.0,2023-06-10,2023-06-01,6,2023,True,True,False,5.0,6360.0,6360.0,6360.0
219,695,TXN_4570711,Sandwich,4.0,4.0,16.0,2023-12-11,2023-12-01,12,2023,False,True,False,4.0,4772.0,4772.0,4772.0
220,696,TXN_5242469,Coffee,4.0,2.0,8.0,2023-04-01,2023-04-01,4,2023,True,True,False,2.0,2242.0,2242.0,2242.0
221,700,TXN_1655100,Cake,4.0,3.0,12.0,2023-12-20,2023-12-01,12,2023,True,True,False,3.0,3519.0,3519.0,3519.0
222,701,TXN_1526864,Smoothie,3.0,4.0,12.0,2023-01-27,2023-01-01,1,2023,False,False,True,4.0,4088.0,4088.0,4088.0
223,703,TXN_9866728,Juice,1.0,3.0,3.0,2023-10-26,2023-10-01,10,2023,False,False,False,3.0,3735.0,3735.0,3735.0
224,704,TXN_1706201,Coffee,3.0,2.0,6.0,2023-08-23,2023-08-01,8,2023,False,True,False,2.0,2242.0,2242.0,2242.0
225,705,TXN_2498488,Smoothie,2.0,4.0,8.0,2023-12-06,2023-12-01,12,2023,True,False,True,4.0,4088.0,4088.0,4088.0
226,707,TXN_4431179,Sandwich,3.0,4.0,12.0,2023-08-13,2023-08-01,8,2023,True,False,True,4.0,4772.0,4772.0,4772.0
227,713,TXN_2108894,Sandwich,4.0,4.0,16.0,2023-10-30,2023-10-01,10,2023,False,True,False,4.0,4772.0,4772.0,4772.0
228,714,TXN_6347472,Tea,1.0,1.5,1.5,2023-03-22,2023-03-01,3,2023,False,False,True,1.5,1726.5,1726.5,1726.5
229,719,TXN_8345723,Sandwich,1.0,4.0,4.0,2023-08-27,2023-08-01,8,2023,True,False,True,4.0,4772.0,4772.0,4772.0
230,723,TXN_2178964,Tea,4.0,1.5,6.0,2023-12-25,2023-12-01,12,2023,True,False,False,1.5,1726.5,1726.5,1726.5
231,728,TXN_6581437,Coffee,5.0,2.0,10.0,2023-10-23,2023-10-01,10,2023,True,False,True,2.0,2242.0,2242.0,2242.0
232,730,TXN_6128621,Salad,3.0,5.0,15.0,2023-11-10,2023-11-01,11,2023,False,False,True,5.0,6360.0,6360.0,6360.0
233,735,TXN_4512118,Coffee,2.0,2.0,4.0,2023-04-20,2023-04-01,4,2023,True,False,True,2.0,2242.0,2242.0,2242.0
234,740,TXN_4961655,Juice,5.0,3.0,15.0,2023-05-06,2023-05-01,5,2023,True,False,False,3.0,3735.0,3735.0,3735.0
235,741,TXN_5595352,Juice,1.0,3.0,3.0,2023-02-20,2023-02-01,2,2023,False,False,False,3.0,3735.0,3735.0,3735.0
236,745,TXN_1869814,Tea,1.0,1.5,1.5,2023-05-24,2023-05-01,5,2023,True,False,True,1.5,1726.5,1726.5,1726.5
237,747,TXN_6910915,Tea,4.0,1.5,6.0,2023-05-06,2023-05-01,5,2023,True,False,True,1.5,1726.5,1726.5,1726.5
238,753,TXN_5229169,Juice,2.0,3.0,6.0,2023-09-08,2023-09-01,9,2023,True,True,False,3.0,3735.0,3735.0,3735.0
239,758,TXN_5576265,Smoothie,4.0,4.0,16.0,2023-04-08,2023-04-01,4,2023,True,True,False,4.0,4088.0,4088.0,4088.0
240,770,TXN_1046394,Smoothie,1.0,4.0,4.0,2023-04-29,2023-04-01,4,2023,False,False,False,4.0,4088.0,4088.0,4088.0
241,772,TXN_2269396,Coffee,3.0,2.0,6.0,2023-10-26,2023-10-01,10,2023,False,False,True,2.0,2242.0,2242.0,2242.0
242,773,TXN_9263967,Cookie,3.0,1.0,3.0,2023-09-14,2023-09-01,9,2023,False,True,False,1.0,1163.0,1163.0,1163.0
243,775,TXN_2914088,Salad,5.0,5.0,25.0,2023-03-22,2023-03-01,3,2023,False,False,False,5.0,6360.0,6360.0,6360.0
244,776,TXN_6571898,Juice,3.0,3.0,9.0,2023-02-02,2023-02-01,2,2023,True,False,True,3.0,3735.0,3735.0,3735.0
245,781,TXN_2108486,Juice,4.0,3.0,12.0,2023-12-28,2023-12-01,12,2023,True,False,True,3.0,3735.0,3735.0,3735.0
246,792,TXN_5315441,Smoothie,5.0,4.0,20.0,2023-10-31,2023-10-01,10,2023,False,False,True,4.0,4088.0,4088.0,4088.0
247,793,TXN_9196322,Cookie,4.0,1.0,4.0,2023-08-12,2023-08-01,8,2023,False,False,True,1.0,1163.0,1163.0,1163.0
248,803,TXN_7838465,Sandwich,3.0,4.0,12.0,2023-06-15,2023-06-01,6,2023,True,True,False,4.0,4772.0,4772.0,4772.0
249,804,TXN_2447261,Cookie,3.0,1.0,3.0,2023-10-15,2023-10-01,10,2023,True,True,False,1.0,1163.0,1163.0,1163.0
250,808,TXN_1460963,Coffee,3.0,2.0,6.0,2023-02-10,2023-02-01,2,2023,False,False,False,2.0,2242.0,2242.0,2242.0
251,812,TXN_6691767,Salad,2.0,5.0,10.0,2023-02-05,2023-02-01,2,2023,True,False,False,5.0,6360.0,6360.0,6360.0
252,814,TXN_6932070,Tea,4.0,1.5,6.0,2023-06-10,2023-06-01,6,2023,False,True,False,1.5,1726.5,1726.5,1726.5
253,820,TXN_4640977,Cookie,3.0,1.0,3.0,2023-02-11,2023-02-01,2,2023,False,True,False,1.0,1163.0,1163.0,1163.0
254,823,TXN_7896721,Cake,3.0,3.0,9.0,2023-04-22,2023-04-01,4,2023,True,True,False,3.0,3519.0,3519.0,3519.0
255,828,TXN_7906197,Sandwich,5.0,4.0,20.0,2023-01-02,2023-01-01,1,2023,False,True,False,4.0,4772.0,4772.0,4772.0
256,831,TXN_8066743,Tea,3.0,1.5,4.5,2023-11-13,2023-11-01,11,2023,True,False,False,1.5,1726.5,1726.5,1726.5
257,839,TXN_7585348,Cake,3.0,3.0,9.0,2023-03-16,2023-03-01,3,2023,True,True,False,3.0,3519.0,3519.0,3519.0
258,841,TXN_4005014,Sandwich,1.0,4.0,4.0,2023-07-10,2023-07-01,7,2023,True,False,True,4.0,4772.0,4772.0,4772.0
259,843,TXN_4478185,Cake,2.0,3.0,6.0,2023-08-25,2023-08-01,8,2023,False,False,False,3.0,3519.0,3519.0,3519.0
260,845,TXN_3461209,Juice,4.0,3.0,12.0,2023-04-26,2023-04-01,4,2023,False,True,False,3.0,3735.0,3735.0,3735.0
261,847,TXN_1026827,Cookie,4.0,1.0,4.0,2023-01-02,2023-01-01,1,2023,False,False,True,1.0,1163.0,1163.0,1163.0
262,855,TXN_5369555,Juice,4.0,3.0,12.0,2023-02-24,2023-02-01,2,2023,True,False,False,3.0,3735.0,3735.0,3735.0
263,857,TXN_8187656,Tea,4.0,1.5,6.0,2023-05-01,2023-05-01,5,2023,True,True,False,1.5,1726.5,1726.5,1726.5
264,858,TXN_6463415,Coffee,3.0,2.0,6.0,2023-04-12,2023-04-01,4,2023,False,False,True,2.0,2242.0,2242.0,2242.0
265,865,TXN_4634772,Juice,3.0,3.0,9.0,2023-01-12,2023-01-01,1,2023,False,True,False,3.0,3735.0,3735.0,3735.0
266,867,TXN_8034156,Sandwich,1.0,4.0,4.0,2023-07-22,2023-07-01,7,2023,False,False,False,4.0,4772.0,4772.0,4772.0
267,868,TXN_2163229,Cookie,4.0,1.0,4.0,2023-12-21,2023-12-01,12,2023,True,False,False,1.0,1163.0,1163.0,1163.0
268,870,TXN_1343750,Cookie,2.0,1.0,2.0,2023-02-15,2023-02-01,2,2023,True,False,True,1.0,1163.0,1163.0,1163.0
269,873,TXN_8022689,Tea,1.0,1.5,1.5,2023-06-15,2023-06-01,6,2023,True,False,False,1.5,1726.5,1726.5,1726.5
270,888,TXN_2416816,Smoothie,5.0,4.0,20.0,2023-10-19,2023-10-01,10,2023,False,False,True,4.0,4088.0,4088.0,4088.0
271,890,TXN_1778707,Salad,5.0,5.0,25.0,2023-03-26,2023-03-01,3,2023,True,True,False,5.0,6360.0,6360.0,6360.0
272,906,TXN_3746260,Smoothie,5.0,4.0,20.0,2023-08-26,2023-08-01,8,2023,True,False,True,4.0,4088.0,4088.0,4088.0
273,910,TXN_3725837,Coffee,5.0,2.0,10.0,2023-10-22,2023-10-01,10,2023,False,False,False,2.0,2242.0,2242.0,2242.0
274,913,TXN_4594922,Salad,2.0,5.0,10.0,2023-06-19,2023-06-01,6,2023,True,True,False,5.0,6360.0,6360.0,6360.0
275,914,TXN_5163686,Salad,5.0,5.0,25.0,2023-05-29,2023-05-01,5,2023,False,True,False,5.0,6360.0,6360.0,6360.0
276,917,TXN_2826603,Salad,2.0,5.0,10.0,2023-06-22,2023-06-01,6,2023,True,False,True,5.0,6360.0,6360.0,6360.0
277,920,TXN_3760598,Cake,3.0,3.0,9.0,2023-10-24,2023-10-01,10,2023,False,False,True,3.0,3519.0,3519.0,3519.0
278,921,TXN_7679707,Tea,1.0,1.5,1.5,2023-07-22,2023-07-01,7,2023,False,True,False,1.5,1726.5,1726.5,1726.5
279,924,TXN_5007619,Cake,5.0,3.0,15.0,2023-07-05,2023-07-01,7,2023,False,True,False,3.0,3519.0,3519.0,3519.0
280,931,TXN_9625287,Juice,2.0,3.0,6.0,2023-07-08,2023-07-01,7,2023,False,False,False,3.0,3735.0,3735.0,3735.0
281,934,TXN_7337979,Coffee,1.0,2.0,2.0,2023-05-27,2023-05-01,5,2023,False,False,True,2.0,2242.0,2242.0,2242.0
282,937,TXN_5630457,Smoothie,1.0,4.0,4.0,2023-03-01,2023-03-01,3,2023,True,True,False,4.0,4088.0,4088.0,4088.0
283,939,TXN_4487966,Juice,3.0,3.0,9.0,2023-08-10,2023-08-01,8,2023,False,False,False,3.0,3735.0,3735.0,3735.0
284,945,TXN_3663712,Tea,4.0,1.5,6.0,2023-09-22,2023-09-01,9,2023,True,False,True,1.5,1726.5,1726.5,1726.5
285,946,TXN_9140598,Juice,1.0,3.0,3.0,2023-07-10,2023-07-01,7,2023,True,False,True,3.0,3735.0,3735.0,3735.0
286,951,TXN_3696194,Salad,2.0,5.0,10.0,2023-11-27,2023-11-01,11,2023,False,True,False,5.0,6360.0,6360.0,6360.0
287,952,TXN_2964638,Salad,2.0,5.0,10.0,2023-09-28,2023-09-01,9,2023,False,False,True,5.0,6360.0,6360.0,6360.0
288,953,TXN_8336656,Salad,5.0,5.0,25.0,2023-12-02,2023-12-01,12,2023,True,False,False,5.0,6360.0,6360.0,6360.0
289,955,TXN_6287890,Tea,5.0,1.5,7.5,2023-02-07,2023-02-01,2,2023,True,True,False,1.5,1726.5,1726.5,1726.5
290,961,TXN_5350401,Sandwich,2.0,4.0,8.0,2023-10-28,2023-10-01,10,2023,False,False,True,4.0,4772.0,4772.0,4772.0
291,964,TXN_1866028,Tea,5.0,1.5,7.5,2023-06-12,2023-06-01,6,2023,True,True,False,1.5,1726.5,1726.5,1726.5
292,966,TXN_9152264,Cake,1.0,3.0,3.0,2023-03-15,2023-03-01,3,2023,True,False,True,3.0,3519.0,3519.0,3519.0
293,968,TXN_3794585,Sandwich,1.0,4.0,4.0,2023-02-10,2023-02-01,2,2023,False,True,False,4.0,4772.0,4772.0,4772.0
294,970,TXN_9890874,Sandwich,5.0,4.0,20.0,2023-09-02,2023-09-01,9,2023,False,False,False,4.0,4772.0,4772.0,4772.0
295,976,TXN_6024625,Coffee,5.0,2.0,10.0,2023-09-13,2023-09-01,9,2023,True,False,True,2.0,2242.0,2242.0,2242.0
296,977,TXN_7470910,Salad,2.0,5.0,10.0,2023-11-22,2023-11-01,11,2023,False,False,False,5.0,6360.0,6360.0,6360.0
297,979,TXN_1116119,Smoothie,4.0,4.0,16.0,2023-08-07,2023-08-01,8,2023,False,False,True,4.0,4088.0,4088.0,4088.0
298,980,TXN_3471223,Coffee,1.0,2.0,2.0,2023-10-08,2023-10-01,10,2023,False,False,True,2.0,2242.0,2242.0,2242.0
299,986,TXN_5021925,Tea,4.0,1.5,6.0,2023-05-07,2023-05-01,5,2023,False,False,False,1.5,1726.5,1726.5,1726.5
300,989,TXN_7764154,Salad,2.0,5.0,10.0,2023-12-09,2023-12-01,12,2023,True,True,False,5.0,6360.0,6360.0,6360.0
301,992,TXN_2178735,Juice,3.0,3.0,9.0,2023-07-24,2023-07-01,7,2023,True,True,False,3.0,3735.0,3735.0,3735.0
302,994,TXN_5014959,Cookie,2.0,1.0,2.0,2023-11-28,2023-11-01,11,2023,False,True,False,1.0,1163.0,1163.0,1163.0
303,1000,TXN_5348445,Salad,5.0,5.0,25.0,2023-11-15,2023-11-01,11,2023,False,False,True,5.0,6360.0,6360.0,6360.0
304,1002,TXN_7215985,Tea,4.0,1.5,6.0,2023-08-07,2023-08-01,8,2023,False,True,False,1.5,1726.5,1726.5,1726.5
305,1003,TXN_7448296,Cookie,1.0,1.0,1.0,2023-11-15,2023-11-01,11,2023,False,True,False,1.0,1163.0,1163.0,1163.0
306,1006,TXN_1494608,Tea,3.0,1.5,4.5,2023-05-07,2023-05-01,5,2023,False,True,False,1.5,1726.5,1726.5,1726.5
307,1007,TXN_7615147,Sandwich,4.0,4.0,16.0,2023-05-19,2023-05-01,5,2023,False,False,False,4.0,4772.0,4772.0,4772.0
308,1010,TXN_5892508,Smoothie,1.0,4.0,4.0,2023-03-21,2023-03-01,3,2023,True,True,False,4.0,4088.0,4088.0,4088.0
309,1011,TXN_5546684,Coffee,1.0,2.0,2.0,2023-10-02,2023-10-01,10,2023,False,True,False,2.0,2242.0,2242.0,2242.0
310,1014,TXN_6402128,Sandwich,4.0,4.0,16.0,2023-11-09,2023-11-01,11,2023,False,False,True,4.0,4772.0,4772.0,4772.0
311,1015,TXN_5009706,Sandwich,2.0,4.0,8.0,2023-09-20,2023-09-01,9,2023,False,False,True,4.0,4772.0,4772.0,4772.0
312,1018,TXN_3380698,Coffee,3.0,2.0,6.0,2023-12-15,2023-12-01,12,2023,True,True,False,2.0,2242.0,2242.0,2242.0
313,1025,TXN_1512118,Salad,4.0,5.0,20.0,2023-03-01,2023-03-01,3,2023,False,False,False,5.0,6360.0,6360.0,6360.0
314,1030,TXN_4033888,Sandwich,2.0,4.0,8.0,2023-02-04,2023-02-01,2,2023,False,False,False,4.0,4772.0,4772.0,4772.0
315,1035,TXN_7880148,Cake,3.0,3.0,9.0,2023-12-12,2023-12-01,12,2023,True,True,False,3.0,3519.0,3519.0,3519.0
316,1038,TXN_4187420,Cake,3.0,3.0,9.0,2023-01-31,2023-01-01,1,2023,False,False,True,3.0,3519.0,3519.0,3519.0
317,1040,TXN_9553579,Cake,2.0,3.0,6.0,2023-10-03,2023-10-01,10,2023,False,True,False,3.0,3519.0,3519.0,3519.0
318,1041,TXN_3854285,Salad,3.0,5.0,15.0,2023-07-18,2023-07-01,7,2023,True,False,False,5.0,6360.0,6360.0,6360.0
319,1042,TXN_5614488,Sandwich,1.0,4.0,4.0,2023-07-22,2023-07-01,7,2023,True,True,False,4.0,4772.0,4772.0,4772.0
320,1046,TXN_6035534,Salad,4.0,5.0,20.0,2023-12-18,2023-12-01,12,2023,False,True,False,5.0,6360.0,6360.0,6360.0
321,1049,TXN_7201724,Salad,1.0,5.0,5.0,2023-03-20,2023-03-01,3,2023,True,False,False,5.0,6360.0,6360.0,6360.0
322,1052,TXN_6113876,Cake,3.0,3.0,9.0,2023-03-01,2023-03-01,3,2023,False,False,False,3.0,3519.0,3519.0,3519.0
323,1058,TXN_6450138,Cake,1.0,3.0,3.0,2023-04-13,2023-04-01,4,2023,True,True,False,3.0,3519.0,3519.0,3519.0
324,1068,TXN_7085875,Juice,3.0,3.0,9.0,2023-08-23,2023-08-01,8,2023,False,False,True,3.0,3735.0,3735.0,3735.0
325,1071,TXN_6057379,Salad,5.0,5.0,25.0,2023-03-18,2023-03-01,3,2023,True,True,False,5.0,6360.0,6360.0,6360.0
326,1073,TXN_9313535,Cookie,1.0,1.0,1.0,2023-06-04,2023-06-01,6,2023,True,False,True,1.0,1163.0,1163.0,1163.0
327,1076,TXN_9626053,Salad,1.0,5.0,5.0,2023-08-11,2023-08-01,8,2023,True,False,False,5.0,6360.0,6360.0,6360.0
328,1081,TXN_5583534,Cookie,2.0,1.0,2.0,2023-10-31,2023-10-01,10,2023,True,False,False,1.0,1163.0,1163.0,1163.0
329,1082,TXN_1438257,Salad,4.0,5.0,20.0,2023-06-13,2023-06-01,6,2023,True,True,False,5.0,6360.0,6360.0,6360.0
330,1088,TXN_3963927,Sandwich,4.0,4.0,16.0,2023-01-03,2023-01-01,1,2023,False,True,False,4.0,4772.0,4772.0,4772.0
331,1091,TXN_7023528,Tea,5.0,1.5,7.5,2023-10-28,2023-10-01,10,2023,False,False,False,1.5,1726.5,1726.5,1726.5
332,1093,TXN_9124680,Cookie,2.0,1.0,2.0,2023-10-03,2023-10-01,10,2023,True,False,False,1.0,1163.0,1163.0,1163.0
333,1094,TXN_7853635,Salad,3.0,5.0,15.0,2023-02-16,2023-02-01,2,2023,True,False,True,5.0,6360.0,6360.0,6360.0
334,1096,TXN_3516263,Cake,2.0,3.0,6.0,2023-09-23,2023-09-01,9,2023,False,False,True,3.0,3519.0,3519.0,3519.0
335,1097,TXN_1591640,Cake,2.0,3.0,6.0,2023-05-26,2023-05-01,5,2023,False,False,False,3.0,3519.0,3519.0,3519.0
336,1103,TXN_1697018,Juice,4.0,3.0,12.0,2023-07-02,2023-07-01,7,2023,False,False,True,3.0,3735.0,3735.0,3735.0
337,1105,TXN_2667225,Salad,2.0,5.0,10.0,2023-11-21,2023-11-01,11,2023,False,False,False,5.0,6360.0,6360.0,6360.0
338,1110,TXN_9159212,Smoothie,3.0,4.0,12.0,2023-01-12,2023-01-01,1,2023,True,False,True,4.0,4088.0,4088.0,4088.0
339,1113,TXN_3282436,Salad,5.0,5.0,25.0,2023-12-14,2023-12-01,12,2023,False,True,False,5.0,6360.0,6360.0,6360.0
340,1115,TXN_8465274,Cake,3.0,3.0,9.0,2023-02-01,2023-02-01,2,2023,True,False,True,3.0,3519.0,3519.0,3519.0
341,1118,TXN_8330446,Smoothie,3.0,4.0,12.0,2023-08-06,2023-08-01,8,2023,False,True,False,4.0,4088.0,4088.0,4088.0
342,1121,TXN_9769410,Salad,1.0,5.0,5.0,2023-07-22,2023-07-01,7,2023,False,False,False,5.0,6360.0,6360.0,6360.0
343,1126,TXN_1437083,Smoothie,2.0,4.0,8.0,2023-03-15,2023-03-01,3,2023,False,True,False,4.0,4088.0,4088.0,4088.0
344,1128,TXN_2413626,Cake,1.0,3.0,3.0,2023-11-06,2023-11-01,11,2023,True,True,False,3.0,3519.0,3519.0,3519.0
345,1130,TXN_3392848,Cake,2.0,3.0,6.0,2023-04-03,2023-04-01,4,2023,False,False,False,3.0,3519.0,3519.0,3519.0
346,1131,TXN_7027905,Sandwich,1.0,4.0,4.0,2023-07-17,2023-07-01,7,2023,False,True,False,4.0,4772.0,4772.0,4772.0
347,1132,TXN_8808034,Smoothie,2.0,4.0,8.0,2023-08-09,2023-08-01,8,2023,False,False,False,4.0,4088.0,4088.0,4088.0
348,1133,TXN_1663113,Smoothie,4.0,4.0,16.0,2023-12-24,2023-12-01,12,2023,True,True,False,4.0,4088.0,4088.0,4088.0
349,1135,TXN_6189334,Sandwich,1.0,4.0,4.0,2023-01-12,2023-01-01,1,2023,False,False,False,4.0,4772.0,4772.0,4772.0
350,1141,TXN_6908287,Cookie,1.0,1.0,1.0,2023-08-04,2023-08-01,8,2023,False,False,False,1.0,1163.0,1163.0,1163.0
351,1144,TXN_6829707,Sandwich,1.0,4.0,4.0,2023-08-17,2023-08-01,8,2023,True,False,False,4.0,4772.0,4772.0,4772.0
352,1145,TXN_7303706,Coffee,2.0,2.0,4.0,2023-12-14,2023-12-01,12,2023,False,False,False,2.0,2242.0,2242.0,2242.0
353,1146,TXN_1730647,Juice,5.0,3.0,15.0,2023-01-18,2023-01-01,1,2023,False,False,True,3.0,3735.0,3735.0,3735.0
354,1152,TXN_4936135,Coffee,4.0,2.0,8.0,2023-12-08,2023-12-01,12,2023,False,False,False,2.0,2242.0,2242.0,2242.0
355,1158,TXN_4496665,Sandwich,2.0,4.0,8.0,2023-12-10,2023-12-01,12,2023,True,False,True,4.0,4772.0,4772.0,4772.0
356,1161,TXN_8209794,Coffee,5.0,2.0,10.0,2023-10-25,2023-10-01,10,2023,True,True,False,2.0,2242.0,2242.0,2242.0
357,1166,TXN_3330687,Cake,5.0,3.0,15.0,2023-12-26,2023-12-01,12,2023,False,False,False,3.0,3519.0,3519.0,3519.0
358,1171,TXN_5354746,Coffee,4.0,2.0,8.0,2023-03-06,2023-03-01,3,2023,True,False,True,2.0,2242.0,2242.0,2242.0
359,1174,TXN_3736798,Coffee,4.0,2.0,8.0,2023-07-01,2023-07-01,7,2023,False,False,True,2.0,2242.0,2242.0,2242.0
360,1178,TXN_6719521,Salad,5.0,5.0,25.0,2023-08-03,2023-08-01,8,2023,False,False,False,5.0,6360.0,6360.0,6360.0
361,1187,TXN_5386752,Salad,4.0,5.0,20.0,2023-12-07,2023-12-01,12,2023,False,False,True,5.0,6360.0,6360.0,6360.0
362,1188,TXN_1022523,Salad,4.0,5.0,20.0,2023-11-25,2023-11-01,11,2023,False,False,False,5.0,6360.0,6360.0,6360.0
363,1191,TXN_6202015,Cookie,2.0,1.0,2.0,2023-08-22,2023-08-01,8,2023,True,True,False,1.0,1163.0,1163.0,1163.0
364,1192,TXN_6928137,Cake,3.0,3.0,9.0,2023-10-11,2023-10-01,10,2023,False,False,True,3.0,3519.0,3519.0,3519.0
365,1194,TXN_5913013,Cookie,2.0,1.0,2.0,2023-11-29,2023-11-01,11,2023,True,True,False,1.0,1163.0,1163.0,1163.0
366,1195,TXN_7433269,Tea,1.0,1.5,1.5,2023-05-18,2023-05-01,5,2023,False,False,False,1.5,1726.5,1726.5,1726.5
367,1205,TXN_4617771,Smoothie,4.0,4.0,16.0,2023-09-10,2023-09-01,9,2023,True,False,True,4.0,4088.0,4088.0,4088.0
368,1208,TXN_1741325,Tea,2.0,1.5,3.0,2023-03-31,2023-03-01,3,2023,False,True,False,1.5,1726.5,1726.5,1726.5
369,1210,TXN_9983356,Sandwich,2.0,4.0,8.0,2023-09-20,2023-09-01,9,2023,True,False,True,4.0,4772.0,4772.0,4772.0
370,1211,TXN_8964527,Sandwich,4.0,4.0,16.0,2023-02-22,2023-02-01,2,2023,True,False,True,4.0,4772.0,4772.0,4772.0
371,1216,TXN_9408993,Sandwich,1.0,4.0,4.0,2023-08-19,2023-08-01,8,2023,False,False,True,4.0,4772.0,4772.0,4772.0
372,1217,TXN_7810285,Cake,4.0,3.0,12.0,2023-10-25,2023-10-01,10,2023,True,False,False,3.0,3519.0,3519.0,3519.0
373,1219,TXN_1961595,Smoothie,5.0,4.0,20.0,2023-07-02,2023-07-01,7,2023,False,False,True,4.0,4088.0,4088.0,4088.0
374,1223,TXN_4179561,Cookie,2.0,1.0,2.0,2023-11-12,2023-11-01,11,2023,False,False,True,1.0,1163.0,1163.0,1163.0
375,1226,TXN_9056301,Cookie,2.0,1.0,2.0,2023-03-02,2023-03-01,3,2023,True,True,False,1.0,1163.0,1163.0,1163.0
376,1231,TXN_6910030,Coffee,4.0,2.0,8.0,2023-07-09,2023-07-01,7,2023,True,False,True,2.0,2242.0,2242.0,2242.0
